,date_range,DMA,covid conspiracy,covid hoax,pizzagate,plandemic,wuhan lab
2178,2021-01-01 2021-01-31,Greenville-New Bern-Washington NC,0.0,0.0,12.0,0.0,0.0
2179,2021-01-01 2021-01-31,Greenville-Spartanburg SC-Asheville NC-Anderson SC,67.0,0.0,12.0,0.0,0.0
2180,2021-01-01 2021-01-31,Greenwood-Greenville MS,0.0,0.0,0.0,0.0,0.0
2181,2021-01-01 2021-01-31,Harlingen-Weslaco-Brownsville-McAllen TX,0.0,0.0,7.0,0.0,25.0
2182,2021-01-01 2021-01-31,Harrisburg-Lancaster-Lebanon-York PA,39.0,27.0,0.0,0.0,0.0
2183,2021-01-01 2021-01-31,Harrisonburg VA,0.0,0.0,0.0,0.0,0.0
2184,2021-01-01 2021-01-31,Hartford & New Haven CT,46.0,0.0,3.0,0.0,0.0
2185,2021-01-01 2021-01-31,Hattiesburg-Laurel MS,0.0,0.0,0.0,0.0,0.0
2186,2021-01-01 2021-01-31,Helena MT,0.0,0.0,0.0,0.0,0.0
2187,2021-01-01 2021-01-31,Honolulu HI,0.0,0.0,14.0,0.0,0.0
2188,2021-01-01 2021-01-31,Houston TX,25.0,6.0,7.0,0.0,12.0
2189,2021-01-01 2021-01-31,Huntsville-Decatur (Florence) AL,0.0,0.0,10.0,0.0,0.0
2190,2021-01-01 2021-01-31,Idaho Falls-Pocatello ID,0.0,0.0,26.0,0.0,0.0
2191,2021-01-01 2021-01-31,Indianapolis IN,0.0,0.0,0.0,0.0,31.0
2192,2021-01-01 2021-01-31,Jackson MS,0.0,0.0,0.0,0.0,0.0
2193,2021-01-01 2021-01-31,Jackson TN,0.0,0.0,0.0,0.0,0.0
2194,2021-01-01 2021-01-31,Jacksonville FL,0.0,0.0,4.0,0.0,16.0
2195,2021-01-01 2021-01-31,Johnstown-Altoona PA,0.0,0.0,0.0,0.0,0.0
2196,2021-01-01 2021-01-31,Jonesboro AR,0.0,0.0,0.0,0.0,0.0
2197,2021-01-01 2021-01-31,Joplin MO-Pittsburg KS,0.0,0.0,32.0,0.0,0.0
2198,2021-01-01 2021-01-31,Juneau AK,0.0,0.0,0.0,0.0,0.0
2199,2021-01-01 2021-01-31,Kansas City MO,0.0,38.0,3.0,0.0,13.0
2200,2021-01-01 2021-01-31,Knoxville TN,0.0,0.0,21.0,0.0,0.0
2201,2021-01-01 2021-01-31,La Crosse-Eau Claire WI,0.0,0.0,0.0,0.0,0.0
2202,2021-01-01 2021-01-31,Lafayette IN,0.0,0.0,0.0,0.0,0.0
2203,2021-01-01 2021-01-31,Lafayette LA,0.0,0.0,19.0,0.0,0.0
2204,2021-01-01 2021-01-31,Lake Charles LA,0.0,0.0,0.0,0.0,0.0
2205,2021-01-01 2021-01-31,Lansing MI,0.0,0.0,0.0,0.0,0.0
2206,2021-01-01 2021-01-31,Laredo TX,0.0,0.0,0.0,0.0,0.0
2207,2021-01-01 2021-01-31,Las Vegas NV,0.0,0.0,7.0,0.0,0.0
2208,2021-01-01 2021-01-31,Lexington KY,0.0,0.0,0.0,0.0,29.0
2209,2021-01-01 2021-01-31,Lima OH,0.0,0.0,0.0,100.0,0.0
2210,2021-01-01 2021-01-31,Lincoln & Hastings-Kearney NE,0.0,0.0,0.0,0.0,0.0
2211,2021-01-01 2021-01-31,Little Rock-Pine Bluff AR,0.0,0.0,7.0,0.0,0.0
2212,2021-01-01 2021-01-31,Los Angeles CA,32.0,15.0,7.0,3.0,7.0
2213,2021-01-01 2021-01-31,Louisville KY,0.0,30.0,11.0,7.0,0.0
2214,2021-01-01 2021-01-31,Lubbock TX,0.0,0.0,0.0,0.0,0.0
2215,2021-01-01 2021-01-31,Macon GA,0.0,0.0,0.0,0.0,0.0
2216,2021-01-01 2021-01-31,Madison WI,0.0,100.0,0.0,12.0,0.0
2217,2021-01-01 2021-01-31,Mankato MN,0.0,0.0,0.0,0.0,0.0
2218,2021-01-01 2021-01-31,Marquette MI,0.0,0.0,53.0,0.0,0.0
2219,2021-01-01 2021-01-31,Medford-Klamath Falls OR,0.0,0.0,0.0,0.0,0.0
2220,2021-01-01 2021-01-31,Memphis TN,0.0,0.0,0.0,0.0,20.0
2221,2021-01-01 2021-01-31,Meridian MS,0.0,0.0,0.0,0.0,0.0
2222,2021-01-01 2021-01-31,Miami-Ft. Lauderdale FL,12.0,17.0,2.0,0.0,12.0
2223,2021-01-01 2021-01-31,Milwaukee WI,0.0,0.0,13.0,0.0,25.0
2224,2021-01-01 2021-01-31,Minneapolis-St. Paul MN,28.0,10.0,12.0,7.0,0.0
2225,2021-01-01 2021-01-31,Minot-Bismarck-Dickinson(Williston) ND,0.0,0.0,26.0,0.0,0.0
2226,2021-01-01 2021-01-31,Missoula MT,0.0,0.0,0.0,0.0,0.0
2227,2021-01-01 2021-01-31,Mobile AL-Pensacola (Ft. Walton Beach) FL,0.0,0.0,0.0,0.0,0.0
2228,2021-01-01 2021-01-31,Monroe LA-El Dorado AR,0.0,0.0,0.0,0.0,0.0
2229,2021-01-01 2021-01-31,Monterey-Salinas CA,0.0,0.0,0.0,0.0,0.0
2230,2021-01-01 2021-01-31,Montgomery (Selma) AL,0.0,0.0,0.0,0.0,0.0
2231,2021-01-01 2021-01-31,Nashville TN,22.0,0.0,8.0,0.0,10.0
2232,2021-01-01 2021-01-31,New Orleans LA,0.0,0.0,5.0,7.0,0.0
2233,2021-01-01 2021-01-31,New York NY,23.0,9.0,7.0,3.0,16.0
2234,2021-01-01 2021-01-31,Norfolk-Portsmouth-Newport News VA,33.0,0.0,4.0,0.0,0.0
2235,2021-01-01 2021-01-31,North Platte NE,0.0,0.0,0.0,0.0,0.0
2236,2021-01-01 2021-01-31,Odessa-Midland TX,0.0,0.0,0.0,0.0,0.0
2237,2021-01-01 2021-01-31,Oklahoma City OK,0.0,0.0,0.0,0.0,19.0
2238,2021-01-01 2021-01-31,Omaha NE,0.0,0.0,0.0,0.0,0.0
2239,2021-01-01 2021-01-31,Orlando-Daytona Beach-Melbourne FL,13.0,0.0,7.0,2.0,31.0
2240,2021-01-01 2021-01-31,Ottumwa IA-Kirksville MO,0.0,0.0,0.0,0.0,0.0
2241,2021-01-01 2021-01-31,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0.0,0.0,0.0,0.0,0.0
2242,2021-01-01 2021-01-31,Palm Springs CA,0.0,0.0,0.0,0.0,0.0
2243,2021-01-01 2021-01-31,Panama City FL,0.0,0.0,0.0,37.0,0.0
2244,2021-01-01 2021-01-31,Parkersburg WV,0.0,0.0,0.0,0.0,0.0
2245,2021-01-01 2021-01-31,Peoria-Bloomington IL,0.0,0.0,0.0,0.0,0.0
2246,2021-01-01 2021-01-31,Philadelphia PA,37.0,5.0,7.0,1.0,7.0
2247,2021-01-01 2021-01-31,Phoenix AZ,12.0,25.0,10.0,0.0,11.0
2248,2021-01-01 2021-01-31,Pittsburgh PA,24.0,17.0,3.0,4.0,0.0
2249,2021-01-01 2021-01-31,Portland OR,100.0,14.0,2.0,0.0,0.0
2250,2021-01-01 2021-01-31,Portland-Auburn ME,0.0,51.0,9.0,0.0,0.0
2251,2021-01-01 2021-01-31,Presque Isle ME,0.0,0.0,0.0,0.0,0.0
2252,2021-01-01 2021-01-31,Providence RI-New Bedford MA,0.0,30.0,11.0,0.0,40.0
2253,2021-01-01 2021-01-31,Quincy IL-Hannibal MO-Keokuk IA,0.0,0.0,0.0,67.0,0.0
2254,2021-01-01 2021-01-31,Raleigh-Durham (Fayetteville) NC,18.0,0.0,13.0,6.0,16.0
2255,2021-01-01 2021-01-31,Rapid City SD,0.0,0.0,0.0,0.0,0.0
2256,2021-01-01 2021-01-31,Reno NV,0.0,66.0,12.0,0.0,0.0
2257,2021-01-01 2021-01-31,Richmond-Petersburg VA,0.0,0.0,6.0,0.0,22.0
2258,2021-01-01 2021-01-31,Roanoke-Lynchburg VA,0.0,0.0,0.0,0.0,0.0
2259,2021-01-01 2021-01-31,Rochester MN-Mason City IA-Austin MN,0.0,0.0,0.0,0.0,0.0
2260,2021-01-01 2021-01-31,Rochester NY,0.0,0.0,0.0,0.0,0.0
2261,2021-01-01 2021-01-31,Rockford IL,0.0,0.0,0.0,29.0,0.0
2262,2021-01-01 2021-01-31,Sacramento-Stockton-Modesto CA,0.0,22.0,6.0,3.0,0.0
2263,2021-01-01 2021-01-31,Salisbury MD,0.0,0.0,0.0,0.0,0.0
2264,2021-01-01 2021-01-31,Salt Lake City UT,0.0,15.0,5.0,0.0,0.0
2265,2021-01-01 2021-01-31,San Angelo TX,0.0,0.0,0.0,0.0,0.0
2266,2021-01-01 2021-01-31,San Antonio TX,26.0,18.0,10.0,0.0,0.0
2267,2021-01-01 2021-01-31,San Diego CA,19.0,13.0,7.0,3.0,0.0
2268,2021-01-01 2021-01-31,San Francisco-Oakland-San Jose CA,23.0,5.0,2.0,4.0,7.0
2269,2021-01-01 2021-01-31,Santa Barbara-Santa Maria-San Luis Obispo CA,0.0,0.0,0.0,0.0,49.0
2270,2021-01-01 2021-01-31,Savannah GA,0.0,0.0,10.0,0.0,36.0
2271,2021-01-01 2021-01-31,Seattle-Tacoma WA,12.0,0.0,7.0,0.0,11.0
2272,2021-01-01 2021-01-31,Sherman TX-Ada OK,0.0,0.0,36.0,0.0,0.0
2273,2021-01-01 2021-01-31,Shreveport LA,0.0,0.0,12.0,0.0,0.0
2274,2021-01-01 2021-01-31,Sioux City IA,0.0,0.0,0.0,0.0,0.0
2275,2021-01-01 2021-01-31,Sioux Falls(Mitchell) SD,0.0,0.0,0.0,0.0,0.0
2276,2021-01-01 2021-01-31,South Bend-Elkhart IN,0.0,0.0,0.0,0.0,0.0
2277,2021-01-01 2021-01-31,Spokane WA,0.0,0.0,0.0,0.0,32.0
2278,2021-01-01 2021-01-31,Springfield MO,0.0,0.0,0.0,0.0,0.0
2279,2021-01-01 2021-01-31,Springfield-Holyoke MA,0.0,0.0,0.0,0.0,0.0
2280,2021-01-01 2021-01-31,St. Joseph MO,0.0,0.0,100.0,0.0,0.0
2281,2021-01-01 2021-01-31,St. Louis MO,0.0,16.0,6.0,4.0,0.0
2282,2021-01-01 2021-01-31,Syracuse NY,0.0,0.0,9.0,13.0,0.0
2283,2021-01-01 2021-01-31,Tallahassee FL-Thomasville GA,0.0,0.0,13.0,0.0,0.0
2284,2021-01-01 2021-01-31,Tampa-St. Petersburg (Sarasota) FL,49.0,0.0,2.0,2.0,6.0
2285,2021-01-01 2021-01-31,Terre Haute IN,0.0,0.0,0.0,0.0,0.0
2286,2021-01-01 2021-01-31,Toledo OH,0.0,0.0,9.0,0.0,0.0
2287,2021-01-01 2021-01-31,Topeka KS,0.0,0.0,23.0,0.0,0.0
2288,2021-01-01 2021-01-31,Traverse City-Cadillac MI,0.0,0.0,19.0,0.0,0.0
2289,2021-01-01 2021-01-31,Tri-Cities TN-VA,0.0,0.0,0.0,0.0,0.0
2290,2021-01-01 2021-01-31,Tucson (Sierra Vista) AZ,60.0,0.0,0.0,0.0,0.0
2291,2021-01-01 2021-01-31,Tulsa OK,0.0,0.0,0.0,0.0,0.0
2292,2021-01-01 2021-01-31,Twin Falls ID,0.0,0.0,0.0,0.0,0.0
2293,2021-01-01 2021-01-31,Tyler-Longview(Lufkin & Nacogdoches) TX,0.0,0.0,32.0,0.0,0.0
2294,2021-01-01 2021-01-31,Utica NY,0.0,0.0,0.0,0.0,0.0
2295,2021-01-01 2021-01-31,Victoria TX,0.0,0.0,0.0,0.0,0.0
2296,2021-01-01 2021-01-31,Waco-Temple-Bryan TX,0.0,0.0,0.0,0.0,0.0
2297,2021-01-01 2021-01-31,Washington DC (Hagerstown MD),32.0,11.0,5.0,3.0,4.0
2298,2021-01-01 2021-01-31,Watertown NY,0.0,0.0,0.0,0.0,0.0
2299,2021-01-01 2021-01-31,Wausau-Rhinelander WI,0.0,0.0,0.0,0.0,0.0
2300,2021-01-01 2021-01-31,West Palm Beach-Ft. Pierce FL,0.0,23.0,0.0,0.0,0.0
2301,2021-01-01 2021-01-31,Wheeling WV-Steubenville OH,0.0,0.0,0.0,0.0,0.0
2302,2021-01-01 2021-01-31,Wichita Falls TX & Lawton OK,0.0,0.0,0.0,0.0,0.0
2303,2021-01-01 2021-01-31,Wichita-Hutchinson KS,0.0,0.0,9.0,0.0,0.0
2304,2021-01-01 2021-01-31,Wilkes Barre-Scranton PA,0.0,0.0,7.0,0.0,0.0
2305,2021-01-01 2021-01-31,Wilmington NC,0.0,0.0,0.0,0.0,0.0
2306,2021-01-01 2021-01-31,Yakima-Pasco-Richland-Kennewick WA,0.0,0.0,0.0,0.0,0.0
2307,2021-01-01 2021-01-31,Youngstown OH,0.0,0.0,0.0,0.0,53.0
2308,2021-01-01 2021-01-31,Yuma AZ-El Centro CA,0.0,0.0,0.0,40.0,0.0
2309,2021-01-01 2021-01-31,Zanesville OH,0.0,0.0,0.0,0.0,0.0
